id,name,pkg,lead_ext,category,state,url,license,tags,version,repo,lang,contrib,lead,has_bin,has_lib,need_ddl,need_load,trusted,relocatable,schemas,pg_ver,requires,require_by,see_also,rpm_ver,rpm_repo,rpm_pkg,rpm_pg,rpm_deps,deb_ver,deb_repo,deb_pkg,deb_deps,deb_pg,source,extra,en_desc,zh_desc,comment,mtime
7410,sslutils,sslutils,sslutils,SEC,available,https://github.com/EnterpriseDB/sslutils,PostgreSQL,{pgdg-flaw},1.4,PIGSTY,C,f,t,f,t,t,f,,,,"{18,17,16,15,14,13}",,,"{sslinfo,pgsodium,pgsmcrypto,pgcryptokey,pgcrypto,pg_tde,passwordcheck_cracklib,supautils}",1.4,PIGSTY,sslutils_$v*,"{18,17,16,15,14,13}",,1.4,PIGSTY,postgresql-$v-sslutils,,"{18,17,16,15,14,13}",sslutils-1.4.tar.gz,{},A Postgres extension for managing SSL certificates through SQL,使用SQL管理SSL证书,"no pg15,14,13,12 on el9, no pg12 on el8",2025-09-06
7420,noset,pg_noset,noset,SEC,available,https://gitlab.com/ongresinc/extensions/noset,AGPL-3.0,,0.3.0,PIGSTY,C,f,t,f,t,t,t,,t,,"{18,17,16,15,14,13}",,,"{pg_readonly,pg_permissions,set_user,pgaudit,login_hook,sepgsql,safeupdate,credcheck}",0.3.0,PIGSTY,noset_$v*,"{18,17,16,15,14,13}",,0.3.0,PIGSTY,postgresql-$v-noset,,"{18,17,16,15,14,13}",noset-v0.3.0.tar.gz,{},Module for blocking SET variables for non-super users.,阻止非超级用户使用SET/RESET设置变量,,2025-09-06
7500,pg_tde,pg_tde,pg_tde,SEC,available,https://github.com/Percona-Lab/pg_tde,MIT,{percona},1.0,PIGSTY,C,f,t,f,t,t,t,f,t,,{17},,,"{pgsodium,pgsmcrypto,pgcrypto,anon,pgcryptokey,faker,sslutils,uuid-ossp}",1.0,PIGSTY,percona-postgresql$v,{17},,1.0,PIGSTY,percona-postgresql-$v,,{17},pg_tde-1.0.0.tar.gz,{},Percona pg_tde access method,Percona加密存储引擎,works on percona postgres fork,2025-07-04
7960,sepgsql,sepgsql,sepgsql,SEC,available,https://www.postgresql.org/docs/current/sepgsql.html,PostgreSQL,,-,CONTRIB,C,t,t,f,t,f,t,f,,,"{18,17,16,15,14,13}",,,"{pg_readonly,pg_permissions,set_user,noset,pgaudit,credcheck,login_hook,passwordcheck_cracklib}",-,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,-,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},label-based mandatory access control (MAC) based on SELinux security policy.,基于SELinux标签的强制访问控制,,2025-09-06
7970,auth_delay,auth_delay,auth_delay,SEC,available,https://www.postgresql.org/docs/current/auth-delay.html,PostgreSQL,,-,CONTRIB,C,t,t,f,t,f,t,f,,,"{18,17,16,15,14,13}",,,"{pg_auth_mon,credcheck,login_hook,passwordcheck,passwordcheck_cracklib,pgaudit,set_user,pg_permissions}",-,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,-,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},pause briefly before reporting authentication failure,在返回认证失败前暂停一会，避免爆破,,2025-09-06
7980,pgcrypto,pgcrypto,pgcrypto,SEC,available,https://www.postgresql.org/docs/current/pgcrypto.html,PostgreSQL,,1.3,CONTRIB,C,t,t,f,t,t,f,t,,,"{18,17,16,15,14,13}",,"{omni_auth,omni_aws,omni_credentials,omni_rest,pgcryptokey}","{pgsodium,pgsmcrypto,lo,anon,pg_tde,sslutils,faker}",1.3,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.3,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},cryptographic functions,实用加解密函数,,2025-09-06
7990,passwordcheck,passwordcheck,passwordcheck,SEC,available,https://www.postgresql.org/docs/current/passwordcheck.html,PostgreSQL,,-,CONTRIB,C,t,t,f,t,f,t,f,,,"{18,18,17,16,15,14,13}",,,"{pg_auth_mon,credcheck,pgaudit,login_hook,auth_delay,set_user,sepgsql}",-,CONTRIB,postgresql$v-contrib,"{18,18,17,16,15,14,13}",,-,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",passwordcheck_cracklib-3.1.0.tar.gz,"{""lib"": ""$libdir/passwordcheck""}",checks user passwords and reject weak password,用于强制拒绝修改弱密码的扩展,,2025-09-06
8500,wrappers,wrappers,wrappers,FDW,available,https://github.com/supabase/wrappers,Apache-2.0,"{pgrx,supabase}",0.5.6,PIGSTY,Rust,f,t,f,t,t,f,t,f,,"{18,17,16,15,14}",,,"{multicorn,odbc_fdw,jdbc_fdw,pgspider_ext,mysql_fdw,db2_fdw,pgbouncer_fdw,mongo_fdw}",0.5.6,PIGSTY,wrappers_$v,"{18,17,16,15,14}",,0.5.6,PIGSTY,postgresql-$v-wrappers,,"{18,17,16,15,14}",wrappers-0.5.6.tar.gz,"{""pgrx"": ""0.16.1""}",Foreign data wrappers developed by Supabase,Supabase提供的外部数据源包装器捆绑包,manual updated pgrx by Vonng,2025-10-29
8510,multicorn,multicorn,multicorn,FDW,available,https://github.com/pgsql-io/multicorn2,PostgreSQL,,3.2,PGDG,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{wrappers,odbc_fdw,jdbc_fdw,pgspider_ext,mysql_fdw,db2_fdw,mongo_fdw,redis_fdw}",3.2,PGDG,multicorn2_$v*,"{18,17,16,15,14,13}",,,,,,,,{},Fetch foreign data in Python in your PostgreSQL server.,用Python编写自定义的外部数据源包装器,,2025-02-20
8520,odbc_fdw,odbc_fdw,odbc_fdw,FDW,available,https://github.com/CartoDB/odbc_fdw,PostgreSQL,,0.5.1,PGDG,C,f,t,f,t,t,f,f,t,,"{17,16,15,14,13}",,,"{wrappers,multicorn,jdbc_fdw,mysql_fdw,oracle_fdw,tds_fdw,db2_fdw,postgres_fdw}",0.5.1,PGDG,odbc_fdw_$v*,"{17,16,15,14,13}",{unixODBC},,,,,,,{},Foreign data wrapper for accessing remote databases using ODBC,访问ODBC可访问的任何外部数据源,,2025-02-20
8530,jdbc_fdw,jdbc_fdw,jdbc_fdw,FDW,available,https://github.com/pgspider/jdbc_fdw,PostgreSQL,,0.4.0,PGDG,C,f,t,f,t,t,f,f,t,,"{16,15,14,13}",,,"{wrappers,multicorn,odbc_fdw,oracle_fdw,mysql_fdw,tds_fdw,db2_fdw,postgres_fdw}",0.4.0,PGDG,jdbc_fdw_$v*,"{16,15,14,13}",{java-11-openjdk-headless},,,,,,,{},foreign-data wrapper for remote servers available over JDBC,访问JDBC可访问的任何外部数据源,missing el.aarch64,2025-11-19
8540,pgspider_ext,pgspider_ext,pgspider_ext,FDW,available,https://github.com/pgspider/pgspider_ext,PostgreSQL,,1.3.0,PGDG,C,f,t,f,t,t,f,f,t,,"{17,16,15}",,,"{plproxy,wrappers,multicorn,postgres_fdw,citus,mysql_fdw,oracle_fdw,mongo_fdw}",1.3.0,PGDG,pgspider_ext_$v*,"{17,16,15}",,1.3.0,PIGSTY,postgresql-$v-pgspider-ext,,"{17,16,15}",pgspider_ext-1.3.0.tar.gz,{},foreign-data wrapper for remote PGSpider servers,使用多种FDW访问远程数据库服务器,,2025-03-20
8600,mysql_fdw,mysql_fdw,mysql_fdw,FDW,available,https://github.com/EnterpriseDB/mysql_fdw,BSD 3-Clause,,2.9.3,PGDG,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{oracle_fdw,tds_fdw,db2_fdw,postgres_fdw,wrappers,multicorn,odbc_fdw,jdbc_fdw}",2.9.3,PGDG,mysql_fdw_$v*,"{18,17,16,15,14,13}",,2.9.3,PGDG,postgresql-$v-mysql-fdw,,"{18,17,16,15,14,13}",mysql_fdw-REL-2_9_3.tar.gz,{},Foreign data wrapper for querying a MySQL server,MySQL外部数据包装器,,2025-11-10
8610,oracle_fdw,oracle_fdw,oracle_fdw,FDW,available,https://github.com/laurenz/oracle_fdw,PostgreSQL,{non-free},2.8.0,PGDG,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{mysql_fdw,tds_fdw,db2_fdw,firebird_fdw,orafce,wrappers,odbc_fdw,jdbc_fdw}",2.8.0,PGDG,oracle_fdw_$v*,"{18,17,16,15,14,13}",,2.8.0,PGDG,postgresql-$v-oracle-fdw,,"{18,17,16,15,14,13}",oracle_fdw-ORACLE_FDW_2_8_0.tar.gz,{},foreign data wrapper for Oracle access,提供对Oracle的外部数据源包装器,require oracle-libs,2025-09-06
8620,tds_fdw,tds_fdw,tds_fdw,FDW,available,https://github.com/tds-fdw/tds_fdw,PostgreSQL,,2.0.5,PGDG,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{mysql_fdw,oracle_fdw,babelfishpg_tsql,babelfishpg_tds,wrappers,odbc_fdw,jdbc_fdw,db2_fdw}",2.0.5,PGDG,tds_fdw_$v*,"{18,17,16,15,14,13}",,2.0.5,PGDG,postgresql-$v-tds-fdw,,"{18,17,16,15,14,13}",,{},Foreign data wrapper for querying a TDS database (Sybase or Microsoft SQL Server),TDS 数据库（Sybase/SQL Server）外部数据包装器,,2025-10-31
8630,db2_fdw,db2_fdw,db2_fdw,FDW,available,https://github.com/wolfgangbrandl/db2_fdw,PostgreSQL,{non-free},18.0.1,PGDG,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{odbc_fdw,mysql_fdw,oracle_fdw,tds_fdw,wrappers,multicorn,jdbc_fdw,postgres_fdw}",18.0.1,PGDG,db2_fdw_$v*,"{16,15,14,13}",,,,,,,db2_fdw-6.0.1.tar.gz,{},foreign data wrapper for DB2 access,提供对DB2的外部数据源包装器,,2025-02-20
8640,sqlite_fdw,sqlite_fdw,sqlite_fdw,FDW,available,https://github.com/pgspider/sqlite_fdw,PostgreSQL,,2.5.0,PGDG,C,f,t,f,t,t,f,f,t,,"{17,16,15,14,13}",,,"{mysql_fdw,file_fdw,postgres_fdw,wrappers,multicorn,odbc_fdw,jdbc_fdw,duckdb_fdw}",2.5.0,PGDG,sqlite_fdw_$v*,"{17,16,15,14,13}",,2.5.0,PGDG,postgresql-$v-sqlite-fdw,,"{17,16,15,14,13}",sqlite_fdw-2.5.0.tar.gz,{},SQLite Foreign Data Wrapper,SQLite 外部数据包装器,break on el8 due to sqlite-lib version low,2025-05-23
8650,pgbouncer_fdw,pgbouncer_fdw,pgbouncer_fdw,FDW,available,https://github.com/CrunchyData/pgbouncer_fdw,PostgreSQL,,1.4.0,PGDG,SQL,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{dblink,postgres_fdw,pg_stat_monitor,pg_stat_statements,wrappers,multicorn,odbc_fdw,jdbc_fdw}",1.4.0,PGDG,pgbouncer_fdw_$v,"{18,17,16,15,14,13}",,,,,,,,{},Extension for querying PgBouncer stats from normal SQL views & running pgbouncer commands from normal SQL functions,用SQL查询pgbouncer统计信息，并执行pgbouncer命令,,2025-09-06
8700,mongo_fdw,mongo_fdw,mongo_fdw,FDW,available,https://github.com/EnterpriseDB/mongo_fdw,LGPL-3.0,,5.5.3,PGDG,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{wrappers,redis_fdw,kafka_fdw,hdfs_fdw,documentdb_core,documentdb_distributed,multicorn,jdbc_fdw}",5.5.3,PGDG,mongo_fdw_$v*,"{16,15,14,13}",,,,,,,mongo_fdw-REL-5_5_3.tar.gz,{},foreign data wrapper for MongoDB access,MongoDB 外部数据包装器,,2025-02-20
8710,redis_fdw,redis_fdw,redis_fdw,FDW,available,https://github.com/pg-redis-fdw/redis_fdw,PostgreSQL,,1.0,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{mongo_fdw,redis,kafka_fdw,wrappers,multicorn,spat,pgmemcache,odbc_fdw}",1.0,PIGSTY,redis_fdw_$v*,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-redis-fdw,,"{18,17,16,15,14,13}",redis_fdw-1.0.tar.gz,{},Foreign data wrapper for querying a Redis server,查询外部Redis数据源,multiple branch for different pg major versions,2025-10-31
8720,redis,pg_redis_pubsub,redis,FDW,available,https://github.com/brettlaforge/pg_redis_pubsub,MIT,,0.0.1,PIGSTY,C,f,t,f,t,t,f,,t,,"{18,17,16,15,14,13}",,,"{redis_fdw,spat,pgmemcache,pg_net,wrappers,kafka_fdw,pgmq,multicorn}",0.0.1,PIGSTY,pg_redis_pubsub_$v*,"{18,17,16,15,14,13}",,0.0.1,PIGSTY,postgresql-$v-pg-redis-pubsub,,"{18,17,16,15,14,13}",pg_redis_pubsub-0.0.1.tar.gz,{},Send redis pub/sub messages to Redis from PostgreSQL Directly,从PG向Redis发送Pub/Sub消息,,2025-10-29
8730,kafka_fdw,kafka_fdw,kafka_fdw,FDW,available,https://github.com/adjust/kafka_fdw,PostgreSQL,,0.0.3,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{pgmq,mongo_fdw,redis_fdw,wrappers,multicorn,redis,hdfs_fdw,wal2json}",0.0.3,PIGSTY,kafka_fdw_$v,"{18,17,16,15,14,13}",,0.0.3,PIGSTY,postgresql-$v-kafka-fdw,,"{18,17,16,15,14,13}",kafka_fdw-0.0.3.tar.gz,{},kafka Foreign Data Wrapper for CSV formatted messages,Kafka外部数据源包装器,,2025-10-31
8740,hdfs_fdw,hdfs_fdw,hdfs_fdw,FDW,available,https://github.com/EnterpriseDB/hdfs_fdw,BSD 3-Clause,,2.3.3,PGDG,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{pg_parquet,mongo_fdw,kafka_fdw,wrappers,multicorn,jdbc_fdw,aws_s3,duckdb_fdw}",2.3.3,PGDG,hdfs_fdw_$v*,"{18,17,16,15,14,13}",,,,,,,,{},foreign-data wrapper for remote hdfs servers,hdfs 外部数据包装器,,2025-11-19
8750,firebird_fdw,firebird_fdw,firebird_fdw,FDW,available,https://github.com/ibarwick/firebird_fdw,PostgreSQL,,1.4.1,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{mysql_fdw,oracle_fdw,tds_fdw,db2_fdw,wrappers,odbc_fdw,jdbc_fdw,postgres_fdw}",1.4.1,PIGSTY,firebird_fdw_$v,"{18,17,16,15,14,13}",{libfq},1.4.1,PIGSTY,postgresql-$v-firebird-fdw,{libfq},"{18,17,16,15,14,13}",firebird_fdw-1.4.1.tar.gz,{},Foreign data wrapper for Firebird,Firebird外部数据源包装器,pg18 breaks,2025-02-20
8800,aws_s3,aws_s3,aws_s3,FDW,available,https://github.com/chimpler/postgres-aws-s3,Apache-2.0,,0.0.1,PIGSTY,SQL,f,t,f,f,t,f,f,t,,"{18,17,16,15,14,13}",,,"{pg_parquet,hdfs_fdw,file_fdw,duckdb_fdw,wrappers,pg_bulkload,columnar,pg_analytics}",0.0.1,PIGSTY,aws_s3_$v,"{18,17,16,15,14,13}",,0.0.1,PIGSTY,postgresql-$v-aws-s3,,"{18,17,16,15,14,13}",aws_s3-0.0.1.tar.gz,{},aws_s3 postgres extension to import/export data from/to s3,从S3导入导出数据的外部数据源包装器,,2025-09-06
8810,log_fdw,log_fdw,log_fdw,FDW,available,https://github.com/aws/postgresql-logfdw,Apache-2.0,,1.4,PIGSTY,C,f,t,f,t,t,f,,,,"{18,17,16,15,14}",,,"{pg_sqlog,pgaudit,file_fdw,auto_explain,pgauditlogtofile,logerrors,wrappers,multicorn}",1.4,PIGSTY,log_fdw_$v*,"{18,17,16,15,14}",,1.4,PIGSTY,postgresql-$v-log-fdw,,"{18,17,16,15,14}",log_fdw-1.4.tar.gz,{},foreign-data wrapper for Postgres log file access,访问PostgreSQL日志文件的FDW,PG18 fixed by vonng,2025-10-31
8970,dblink,dblink,dblink,FDW,available,https://www.postgresql.org/docs/current/dblink.html,PostgreSQL,,1.2,CONTRIB,C,t,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,"{emaj,mimeo,omni_schema,omni_test,omni_vfs_types_v1,pg_jobmon,pg_profile,omni_vfs,omni_vfs_types_v1}","{plproxy,pgbouncer_fdw,postgres_fdw,citus,wrappers,pgspider_ext,pglogical,repmgr}",1.2,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.2,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},connect to other PostgreSQL databases from within a database,从数据库内连接到其他 PostgreSQL 数据库,,2025-09-06
8980,file_fdw,file_fdw,file_fdw,FDW,available,https://www.postgresql.org/docs/current/file-fdw.html,PostgreSQL,,1.0,CONTRIB,C,t,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,{pg_sqlog},"{log_fdw,wrappers,sqlite_fdw,aws_s3,pg_bulkload,multicorn,hdfs_fdw,postgres_fdw}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},foreign-data wrapper for flat file access,访问外部文件的外部数据包装器,,2025-09-06
8990,postgres_fdw,postgres_fdw,postgres_fdw,FDW,available,https://www.postgresql.org/docs/current/postgres-fdw.html,PostgreSQL,,1.1,CONTRIB,C,t,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,{omni_schema},"{citus,plproxy,wrappers,pgspider_ext,dblink,mimeo,multicorn,mysql_fdw}",1.1,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.1,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},foreign-data wrapper for remote PostgreSQL servers,用于远程 PostgreSQL 服务器的外部数据包装器,,2025-09-06
9000,documentdb,documentdb,documentdb,SIM,available,https://github.com/microsoft/documentdb,MIT,,0.107,PIGSTY,C,f,t,f,t,t,t,f,f,,"{17,16,15}","{documentdb_core,pg_cron,tsm_system_rows,vector,postgis,rum}",,"{mongo_fdw,wal2mongo,pg_jsonschema,jsquery}",0.107,PIGSTY,documentdb_$v*,"{17,16,15}","{postgresql$v-contrib,pg_cron_$v,pgvector_$v,rum_$v}",0.107,PIGSTY,postgresql-$v-documentdb,"{postgresql-$v-cron,postgresql-$v-pgvector,postgresql-$v-rum}","{17,16,15}",documentdb-0.107.0-ferretdb-2.7.0.tar.gz,"{""lib"": ""pg_documentdb,pg_documentdb_core""}",API surface for DocumentDB for PostgreSQL,微软DocumentDB的API层,"FerretDB Fork, work with FerretDB 2.7",2025-11-22
9010,documentdb_core,documentdb,documentdb,SIM,available,https://github.com/microsoft/documentdb,MIT,,0.107,PIGSTY,C,f,f,f,t,t,t,f,f,,"{17,16,15}",,{documentdb},"{mongo_fdw,rum,pg_jsonschema,jsquery,pg_cron,postgis,vector}",0.107,PIGSTY,documentdb_$v*,"{17,16,15}","{postgresql$v-contrib,pg_cron_$v,pgvector_$v,rum_$v}",0.107,PIGSTY,postgresql-$v-documentdb,"{postgresql-$v-cron,postgresql-$v-pgvector,postgresql-$v-rum}","{17,16,15}",documentdb-0.107.0-ferretdb-2.7.0.tar.gz,"{""lib"": ""pg_documentdb,pg_documentdb_core""}",Core API surface for DocumentDB for PostgreSQL,微软DocumentDB的核心API层实现,"FerretDB Fork, work with FerretDB 2.7",2025-11-22
9020,documentdb_distributed,documentdb,documentdb,SIM,available,https://github.com/microsoft/documentdb,MIT,,0.107,PIGSTY,C,f,f,f,t,t,t,f,f,,"{17,16,15}",,,"{citus,mongo_fdw,plproxy,postgres_fdw,rum,pg_jsonschema,jsquery}",0.107,PIGSTY,documentdb_$v*,"{17,16,15}","{postgresql$v-contrib,pg_cron_$v,pgvector_$v,rum_$v}",0.107,PIGSTY,postgresql-$v-documentdb,"{postgresql-$v-cron,postgresql-$v-pgvector,postgresql-$v-rum}","{17,16,15}",documentdb-0.107.0-ferretdb-2.7.0.tar.gz,"{""lib"": ""pg_documentdb,pg_documentdb_core""}",Multi-Node API surface for DocumentDB,DocumentDB多节点模式的API层,"FerretDB Fork, work with FerretDB 2.7",2025-11-22
9100,orafce,orafce,orafce,SIM,available,https://github.com/orafce/orafce,BSD 0-Clause,{oracle},4.16.3,PGDG,C,f,t,f,t,t,f,f,f,,"{18,17,16,15,14,13}",,,"{oracle_fdw,pgtt,session_variable,pg_statement_rollback,pg_dbms_metadata,pg_dbms_lock,pg_dbms_job,db_migrator}",4.16.2,PGDG,orafce_$v,"{18,17,16,15,14,13}",,4.16.2,PGDG,postgresql-$v-orafce,,"{18,17,16,15,14,13}",,{},Functions and operators that emulate a subset of functions and packages from the Oracle RDBMS,模拟 Oracle RDBMS 的一部分函数和包的函数和运算符,el llvmjit deps break,2025-10-31
9110,pgtt,pgtt,pgtt,SIM,available,https://github.com/darold/pgtt,ISC,{oracle},4.4,PGDG,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{oracle_fdw,orafce,session_variable,pg_statement_rollback,pg_dbms_metadata,pg_dbms_lock,pg_dbms_job,periods}",4.4,PGDG,pgtt_$v*,"{18,17,16,15,14,13}",,4.4,PGDG,postgresql-$v-pgtt,,"{18,17,16,15,14,13}",pgtt-4.0.tar.gz,{},Extension to add Global Temporary Tables feature to PostgreSQL,类似Oracle的全局临时表功能,,2025-09-06
9120,session_variable,session_variable,session_variable,SIM,available,https://github.com/splendiddata/session_variable,GPL-3.0,,3.4,PIGSTY,C,f,t,f,t,t,f,,t,,"{18,17,16,15,14,13}",,,"{orafce,pgtt,pg_statement_rollback,plpgsql,set_user,oracle_fdw,pg_dbms_lock,babelfishpg_common}",3.4,PIGSTY,session_variable_$v*,"{18,17,16,15,14,13}",,3.4,PIGSTY,postgresql-$v-session-variable,,"{18,17,16,15,14,13}",session_variable-3.4.tar.gz,{},Registration and manipulation of session variables and constants,Oracle兼容的会话变量/常量操作函数,,2025-09-06
9130,pg_statement_rollback,pg_statement_rollback,pg_statement_rollback,SIM,available,https://github.com/lzlabs/pg_statement_rollback,ISC,{oracle},1.5,MIXED,C,f,t,f,t,f,t,f,,,"{18,17,16,15,14,13}",,,"{oracle_fdw,orafce,pgtt,session_variable,safeupdate,pg_dbms_metadata,pg_dbms_lock,pg_hint_plan}",1.5,PGDG,pg_statement_rollback_$v*,"{18,17,16,15,14,13}",,1.5,PIGSTY,postgresql-$v-pg-statement-rollback,,"{18,17,16,15,14,13}",pg_statement_rollback-1.5.tar.gz,{},Server side rollback at statement level for PostgreSQL like Oracle or DB2,在服务端提供类似Oracle/DB2的语句级回滚能力,,2025-02-20
9240,pg_dbms_metadata,pg_dbms_metadata,pg_dbms_metadata,SIM,available,https://github.com/HexaCluster/pg_dbms_metadata,PostgreSQL,{oracle},1.0.0,PGDG,SQL,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{orafce,pgtt,pg_dbms_lock,pg_dbms_job,oracle_fdw,session_variable,pg_statement_rollback,ddlx}",1.0.0,PGDG,pg_dbms_metadata_$v,"{18,17,16,15,14,13}",,,,,,,,{},Extension to add Oracle DBMS_METADATA compatibility to PostgreSQL,添加 Oracle DBMS_METADATA 兼容性支持的扩展,pgdg missing el8.aarch64.pg15,2025-09-06
9250,pg_dbms_lock,pg_dbms_lock,pg_dbms_lock,SIM,available,https://github.com/HexaCluster/pg_dbms_lock,PostgreSQL,{oracle},1.0,PGDG,SQL,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{orafce,session_variable,pg_dbms_metadata,pg_dbms_job,oracle_fdw,pgtt,pg_statement_rollback,mysql_fdw}",1.0,PGDG,pg_dbms_lock_$v,"{18,17,16,15,14,13}",,,,,,,,{},Extension to add Oracle DBMS_LOCK full compatibility to PostgreSQL,为PG添加对 Oracle DBMS_LOCK 的完整兼容性支持,,2025-09-06
9260,pg_dbms_job,pg_dbms_job,pg_dbms_job,SIM,available,https://github.com/MigOpsRepos/pg_dbms_job,PostgreSQL,"{oracle,dep-break}",1.5,PGDG,SQL,f,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{pg_cron,pg_task,pg_dbms_metadata,pg_dbms_lock,pgagent,pg_jobmon,oracle_fdw,orafce}",1.5,PGDG,pg_dbms_job_$v,"{18,17,16,15,14,13}",,,,,,,,{},Extension to add Oracle DBMS_JOB full compatibility to PostgreSQL,添加 Oracle DBMS_JOB 兼容性支持的扩展,,2025-09-06
9270,pg_dbms_errlog,pg_dbms_errlog,pg_dbms_errlog,SIM,available,https://github.com/HexaCluster/pg_dbms_errlog,ISC,{oracle},2.2,PGDG,C,f,t,f,t,t,f,f,,{dbms_errlog},"{18,17,16,15,14,13}",,,"{pg_dbms_metadata,pg_dbms_lock,pg_dbms_job}",2.2,PGDG,pg_dbms_errlog_$v*,"{18,17,16,15,14,13}",,,,,,,,{},Emulate DBMS_ERRLOG Oracle module to log DML errors in a dedicated table.,模仿 Oracle DBMS_ERRLOG 模块来记录特定表的DML错误,,2025-11-01
9300,babelfishpg_common,babelfishpg_common,babelfishpg_common,SIM,available,https://babelfishpg.org/,Apache-2.0,{mssql},3.3.3,PIGSTY,C,f,t,f,t,t,f,f,t,,{15},,{babelfishpg_tsql},"{tds_fdw,babelfishpg_tds,babelfishpg_money,pg_hint_plan,uuid-ossp,session_variable,orafce,pgtt}",3.3.3,PIGSTY,babelfishpg-common*,{15},,3.3.3,PIGSTY,babelfishpg-common,,{15},,{},SQL Server Transact SQL Datatype Support,SQL Server 数据类型兼容扩展,special case: this extension only works on wiltondb kernel fork,2025-02-20
9310,babelfishpg_tsql,babelfishpg_tsql,babelfishpg_tsql,SIM,available,https://babelfishpg.org/,Apache-2.0,{mssql},3.3.1,PIGSTY,C,f,t,f,t,t,f,f,t,,{15},"{babelfishpg_common,uuid-ossp}",{babelfishpg_tds},"{babelfishpg_money,pg_hint_plan,tds_fdw,session_variable,orafce,pgtt,db_migrator}",3.3.1,PIGSTY,babelfishpg-tsql*,{15},"{babelfishpg-common,libantlr4-runtime}",3.3.1,PIGSTY,babelfishpg-tsql,"{babelfishpg-common,libantlr4-runtime4.9.3}",{15},,{},SQL Server Transact SQL compatibility,SQL Server SQL语法兼容性扩展,special case: this extension only works on wiltondb kernel fork,2025-02-20
9320,babelfishpg_tds,babelfishpg_tds,babelfishpg_tds,SIM,available,https://babelfishpg.org/,Apache-2.0,{mssql},1.0.0,PIGSTY,C,f,t,f,t,t,t,f,t,,{15},{babelfishpg_tsql},,"{tds_fdw,babelfishpg_common,babelfishpg_money,pg_hint_plan,uuid-ossp,session_variable,jdbc_fdw,db_migrator}",1.0.0,PIGSTY,babelfishpg-tds*,{15},,1.0.0,PIGSTY,babelfishpg-tds,,{15},,{},SQL Server TDS protocol extension,SQL Server TDS线缆协议兼容扩展,special case: this extension only works on wiltondb kernel fork,2025-02-20
9330,babelfishpg_money,babelfishpg_money,babelfishpg_money,SIM,available,https://babelfishpg.org/,Apache-2.0,{mssql},1.1.0,PIGSTY,C,f,t,f,t,t,f,t,f,,{15},,,"{babelfishpg_common,babelfishpg_tsql,babelfishpg_tds,financial,tds_fdw,numeral,orafce,pgtt}",1.1.0,PIGSTY,babelfishpg-money*,{15},,1.1.0,PIGSTY,babelfishpg-money,,{15},,{},SQL Server Money Data Type,SQL Server 货币数据类型兼容扩展,special case: this extension only works on wiltondb kernel fork,2025-02-20
9400,spat,spat,spat,SIM,available,https://github.com/Florents-Tselai/spat,AGPL-3.0,,0.1.0a4,PIGSTY,C,f,t,f,t,t,f,f,t,,{17},,,"{redis_fdw,redis,pgmemcache,mongo_fdw,kafka_fdw,documentdb,documentdb_core,documentdb_distributed}",0.1.0a4,PGDG,spat_$v*,{17},,0.1.0a4,PIGSTY,postgresql-$v-spat,,{17},spat-0.1.0a4.tar.gz,{},Redis-like In-Memory DB Embedded in Postgres,在PG中嵌入Redis风格的内存数据库,Alpha Stage!,2025-05-23
